SPREADSHEET									
									
FileID	FolioPage	SequentialPage	Author	CommentaryDate	CommentaryContent	Heading	HeadingTranslation	Transcription	TranscriptionTranslation
add_6782_f417	417	834	JS	16-Apr-12		c.1.) De numerosa potestatum resolutione. 	On the numerical resolution of powers. 	In numeris sit: $ b $. 27. $ c $ 343. 	"In numbers, let $ b = 27 $, $ c = 343 $. "
add_6782_f417	417	834	JS	16-Apr-12		c.1.) De numerosa potestatum resolutione. 	On the numerical resolution of powers. 	"Ergo: $ 27 \times 343 = 27,a + 343,a - aa $. Hoc est: $ 9261 = 370,a - aa $. "	Therefore: $ 27 \times 343 = 27a + 343a - aa $. That is: $ 9261 = 370a - aa $. 
add_6782_f417	417	834	JS	16-Apr-12		c.1.) De numerosa potestatum resolutione. 	On the numerical resolution of powers. 	Limites radicum ex præcedentibus. 	The limits of the roots from what has gone before. 
add_6782_f417v	417v	835							
add_6782_f417v	417v	835						Johan Dycker Johan 	
add_6782_f418	418	836				De triangulis sphæricis 			
add_6782_f418v	418v	837	JS	9-Nov-12	Blank page 				
add_6782_f419	419	838	JS	24-Jul-12	"The reference on this page is to Proposition 15 from Chapter 19 of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, Prop 15) . "	Lemmata quædam ad praxin prop. 15 Vieta lib. resp. 8. pag. 35 	"Certain lemmas for carrying out Proposition 15, Viète, Responsorum liber VIII, page 35. "		
add_6782_f419	419	838	JS	24-Jul-12		Lemmata quædam ad praxin prop. 15 Vieta lib. resp. 8. pag. 35 	"Certain lemmas for carrying out Proposition 15, Viète, Responsorum liber VIII, page 35. "	"1. Duæ peripheriæ sigillatim minores quadranti, et earum complementa: æqualem habent differentiam. sint duæ peripheriæ $ ab $ et $ ac $, differentia $ bc $ complementa earum $ bo $ et $ co $, differentia etiam $ bc $. "	"1. Two arcs each less than a quadrant, and their complements, have equal differences. Let the two arcs be $ ab $ and $ ac $, with difference $ bc $. Their complements are $ bo $ and $ co $, also with difference $ bc $. "
add_6782_f419	419	838	JS	24-Jul-12		Lemmata quædam ad praxin prop. 15 Vieta lib. resp. 8. pag. 35 	"Certain lemmas for carrying out Proposition 15, Viète, Responsorum liber VIII, page 35. "	"2. Complementa aggregati duarum peripheriarum sigillatim minorum quadranti; et aggregatum illarum complementorum: sunt æqualia. aggregatum ergo $ ad $. complementum $ od $. complementum peripheriæ $ ab $, est $ bo $, hoc est $ ho $. complementum peripheriæ $ ac $, est $ co $. Ergo $ ho + oc $ est aggregatum complementorum $ dc $ et $ hi $ sunt æquales. Ergo $ iod $ est aggregatum complementorum et $ od $ complementum aggregat. "	"2. The complements of the sum of two arcs each less than a quadrant, and the sum of those complements, are equal. Therefore if the sum is $ ad $ the complement is $ od $. The complement of the arc $ ab $ is $ bo $, that is $ ho $. The complement of the arc $ ac $ is $ co $. Therefore $ ho + oc $ is the sum of the complements. $ dc $ and $ hi $ are equal. Therefore $ ho + oc $ is the sum of the complements. $ dc $ and $ hi $ are equal. Therefore $ iod $ is the sum of the coplements and $ od $ is the complement of the sum. "
add_6782_f419v	419v	839	JS	9-Nov-12	Blank page 				
add_6782_f420	420	840	JS	24-Jul-12	"This page continues Harriot's work from Add MS 6787 f. 31 , and Add MS 6782 f. 422 . on Viète's statement of 'Syntomon' (Viete 1593d, Chapter 19, Prop 21) . The third case is where one angle is greater than a right angle, the other less. "	Secundo. 	"Syntomon, third case. "		
add_6782_f420v	420v	841	JS	9-Nov-12	Blank page 				
add_6782_f421	421	842	JS	24-Jul-12	"This page continues Harriot's work from Add MS 6787 f. 31 , on Viète's statement of 'Syntomon' (Viete 1593d, Chapter 19, Prop 21) . The second case is where both angles are greater than a right angle. "	Vieta lib. 8. resp. pag. 39. Secundo. 	"Viète, Responsorum liber VIII, page 39, Syntomon, second case. "		
add_6782_f421	421	842				Vieta lib. 8. resp. pag. 39. Secundo. 	"Viète, Responsorum liber VIII, page 39, Syntomon, second case. "	Interpretatio. $ ab $ una peripheria $ bc $ altera $ bd = ad $ Ergo $ cd $ differentia. 	
add_6782_f421	421	842	JS	24-Jul-12		Vieta lib. 8. resp. pag. 39. Secundo. 	"Viète, Responsorum liber VIII, page 39, Syntomon, second case. "	"1. Si duo rectangula fuerint sigillatim applicata ad 2. sinum totum; unum, , quorum utraque peripheriæ sunt quadranti minores; alterum complementarum: Duæ latitudines oriundæ component sinum complementi differentiæ peripheriarum. "	"1, 2. If two rectangles are each applied to the whole sine, one *of two sines, of which either arc is less than the quadrant, the other + greater than the sine of the complement of the arc, then the two latitudes arising are composed of the sine of the complement of the differences of the arcs. "
add_6782_f421	421	842	JS	24-Jul-12		Vieta lib. 8. resp. pag. 39. Secundo. 	"Viète, Responsorum liber VIII, page 39, Syntomon, second case. "	* sub duobus sinibus 	* under two sines 
add_6782_f421	421	842	JS	24-Jul-12		Vieta lib. 8. resp. pag. 39. Secundo. 	"Viète, Responsorum liber VIII, page 39, Syntomon, second case. "	+ sub illarum sinibus 	under the sines of them 
add_6782_f421	421	842	JS	24-Jul-12		Vieta lib. 8. resp. pag. 39. Secundo. 	"Viète, Responsorum liber VIII, page 39, Syntomon, second case. "	"3. Si duo rectangula fuerint sigillatimm applicata ad 4. sinum totum; unum, , quorum peripheriæ sunt affectionis inter se diversæ; alterum, complementarum: Duæ latitudines oriundæ component sinum complementi aggregati peripheriæ. "	"3, 4. If two rectangles are each applied to the whole sine, one *of two sines, of which the relationship to the arc is different, the other the complements of the sines of those arcs, then the two latitudes arising are composed of the sine of the complement of the sum of the arcs. "
add_6782_f421v	421v	843	JS	9-Nov-12	Blank page 				
add_6782_f422	422	844	JS	24-Jul-12	"The reference on this page is to Proposition 20 from Chapter 19 of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, Prop 20) . Viète described four possible cases for this proposition; Harriot claimed that Viète had missed some. "	Vieta. resp. lib. 8.   pag. 38. b. Triangula ambigua 	"Viète, Responsorum liber VIII, page 38v. Ambiguous triangles. "		
add_6782_f422	422	844	JS	24-Jul-12		Vieta. resp. lib. 8.   pag. 38. b. Triangula ambigua 	"Viète, Responsorum liber VIII, page 38v. Ambiguous triangles. "	Iisdem positis Quadrati etiam: duo casus omissi a Vieta 	"The same things being supposed, the quadrants are also: Two cases missed by Viète. "
add_6782_f422	422	844	JS	24-Jul-12		Vieta. resp. lib. 8.   pag. 38. b. Triangula ambigua 	"Viète, Responsorum liber VIII, page 38v. Ambiguous triangles. "	Inde Habendis angulus $ a $ duorum reliquorum angulorum. 	"Having the angle $ a $, hence the other two angles. "
add_6782_f422	422	844	JS	24-Jul-12		Vieta. resp. lib. 8.   pag. 38. b. Triangula ambigua 	"Viète, Responsorum liber VIII, page 38v. Ambiguous triangles. "	Quadranti etiam: duo casus omissi a Vieta 	The quadrants are also: Two cases missed by Viète. 
add_6782_f422	422	844	JS	24-Jul-12		Vieta. resp. lib. 8.   pag. 38. b. Triangula ambigua 	"Viète, Responsorum liber VIII, page 38v. Ambiguous triangles. "	Nota Obliangulorum sphæricorum duodecim sunt quarum per perficuntu per syntomon et [etc.] 	"1. Two arcs each less than a quadrant, and their complements, have equal differences. Let the two arcs be $ ab $ and $ ac $, with difference $ bc $. Their complements are $ bo $ and $ co $, also with difference $ bc $. "
add_6782_f422v	422v	845	JS	9-Nov-12	Blank page 				
add_6782_f423	423	846	JS	16-Jan-13	Rough work 				
add_6782_f423v	423v	847	JS	9-Nov-12	Blank page 				
add_6782_f424	424	848	JS	28-Jul-12	"Further work on the 'Eis procheiron scholia', which follows Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, PROCHEIRON) . In the 1646 edition of Viete's Opera mathematica the triangle referred to here is to be found on page 423 . "	Vieta. resp. lib. 8. pag. 43. b. 	"Viète, Responsorum liber VIII, page 43v. "		
add_6782_f424	424	848	JS	17-May-12		Vieta. resp. lib. 8. pag. 43. b. 	"Viète, Responsorum liber VIII, page 43v. "	Nota Ergo datis 2 lateribus et angulo complemento datur latus oppositum copendiose. 	"Note Therefore given the two sides and the complement of the angle, the opposite side is given more briefly. "
add_6782_f424	424	848				Vieta. resp. lib. 8. pag. 43. b. 	"Viète, Responsorum liber VIII, page 43v. "	See the papers of sines proportionall. 	
add_6782_f424v	424v	849	JS	14-Nov-12	Rough work 				
add_6782_f425	425	850	JS	16-Jan-13	Rough work on spherical triangles 				
add_6782_f425v	425v	851	JS	16-Jan-13	Rough work on spherical triangles 				
add_6782_f426	426	852	JS	28-Jul-12	"Further work on the 'Eis procheiron scholia', which follows Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, PROCHEIRON) . In the 1646 edition of Viete's Opera mathematica the triangle referred to here is to be found on page 423 . "	Vieta. resp. lib. 8. pag. 43. b. 1. Datis tribus lateribis quæritur angulus A. 	"Viète, Responsorum liber VIII, page 43v. Given three sides, there is sought angle A. "		
add_6782_f426	426	852	JS	17-May-12		Vieta. resp. lib. 8. pag. 43. b. 1. Datis tribus lateribis quæritur angulus A. 	"Viète, Responsorum liber VIII, page 43v. Given three sides, there is sought angle A. "	Analogia Vide syntomon 2. Angulus quæsitis 	Ratio See syntomon 2. Angle sought. 
add_6782_f426v	426v	853	JS	9-Nov-12	Blank page 				
add_6782_f427	427	854	JS	28-Jul-12	"Further work on the 'Eis procheiron scholia', which follows Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, PROCHEIRON) . In the 1646 edition of Viete's Opera mathematica the triangle referred to here is to be found on page 423 . "	Vieta. resp. lib. 8. pag. 43. b. 1. Datis tribus lateribis quæritur angulus D. 	"Viète, Responsorum liber VIII, page 43v. Given three sides, there is sought angle D. "		
add_6782_f427	427	854	JS	17-May-12		Vieta. resp. lib. 8. pag. 43. b. 1. Datis tribus lateribis quæritur angulus D. 	"Viète, Responsorum liber VIII, page 43v. Given three sides, there is sought angle D. "	Analogia Vide syntomon 2. Angulus quæsitis 	Ratio See syntomon 2. Angle sought. 
add_6782_f427v	427v	855	JS	9-Nov-12	Blank page 				
add_6782_f428	428	856	JS	28-Jul-12	"Further work on the 'Eis procheiron scholia', which follows Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, PROCHEIRON) . In the 1646 edition of Viete's Opera mathematica the triangle referred to here is to be found on page 423 . "	Vieta. resp. lib. 8. pag. 43. b. 1. Datis tribus lateribis quæritur angulus B. 	"Viète, Responsorum liber VIII, page 43v. Given three sides, there is sought angle B. "		
add_6782_f428	428	856	JS	17-May-12		Vieta. resp. lib. 8. pag. 43. b. 1. Datis tribus lateribis quæritur angulus B. 	"Viète, Responsorum liber VIII, page 43v. Given three sides, there is sought angle B. "	Analogia numeratio in alia charta. 	Ratio Enumeration in the other sheet. 
add_6782_f428v	428v	857	JS	9-Nov-12	Blank page 				
add_6782_f429	429	858	JS	28-Jul-12	"Further work on the 'Eis procheiron scholia', which follows Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, PROCHEIRON) . In the 1646 edition of Viete's Opera mathematica the triangle referred to here is to be found on page 423 . "	Vieta. resp. lib. 8. pag. 43. b. 	"Viète, Responsorum liber VIII, page 43v. "		
add_6782_f429	429	858	JS	17-May-12		Vieta. resp. lib. 8. pag. 43. b. 	"Viète, Responsorum liber VIII, page 43v. "	Menda in Vieta 	Wrong in Viète 
add_6782_f429v	429v	859	JS	16-Jan-13	Rough work on spherical triangles 				
add_6782_f430	430	860	JS	25-Jul-12	"The reference to Thomas Finck is to his Geometriae rotundi libri XIIII (Finck 1583) , page 364. The reference to Regiomontanus is to his De triangulis omnimodis libri quinque (Regiomontanus [1464], 1533, 1561, Prop V.1) . The reference to Viète is to the 'ALIUD' in Chapter XIX of Variorum resposorum liber VIII, Proposition 13 (Viete 1593d, Chapter 19, ALIUD) . See Add MS 6787 f. 223 . "	"Finkius in Geomet. rotundi. lib. 14, 6. pag. 364. Regiom. lib.5.p.1. "	"Fink in Geometria rotundi, Book XIV.6, page 364. Regiomontanus, Book V.1. "		
add_6782_f430	430	860	JS	25-Jul-12		"Finkius in Geomet. rotundi. lib. 14, 6. pag. 364. Regiom. lib.5.p.1. "	"Fink in Geometria rotundi, Book XIV.6, page 364. Regiomontanus, Book V.1. "	Utilis propositio: ad indagendum angulum inclinationis circuli alicuius planetæ vel cometæ et ad alia. 	"A useful proposition for delivering the angle of inclination of a circle of any planet or comet, and for other things. "
add_6782_f430	430	860	JS	25-Jul-12		"Finkius in Geomet. rotundi. lib. 14, 6. pag. 364. Regiom. lib.5.p.1. "	"Fink in Geometria rotundi, Book XIV.6, page 364. Regiomontanus, Book V.1. "	In duobus triangulis rectangulis $ aou $ et $ aei $: Dantur $ uo $. latitudo plaentæ una $ ie $. latitudo altera $ oe $. differentia longitudinum in duobus locis. $ ui $ datur ex consqequentia et est arcus circuli planetæ. Quæritur angulus $ A $. 	"In two right-angled triangle $ aou $ et $ aei $, there are given: $ uo $, the latitude of one planet $ ie $, the latitude of the other $ oe $, the difference in longitude of the two locations. $ ui $ is consequently given, and is the arc of a circle of a planet. There is sought angle $ A $."
add_6782_f430	430	860	JS	25-Jul-12		"Finkius in Geomet. rotundi. lib. 14, 6. pag. 364. Regiom. lib.5.p.1. "	"Fink in Geometria rotundi, Book XIV.6, page 364. Regiomontanus, Book V.1. "	"Inde per Finkium Quas Analogias deduxit ex superioribus ita: Sed ita nullum compendium oritur, igitur inutilis commutatio. "	"Thus by Fink. Whcih ratios one deduces from the above, thus: But in this way nothing shorter arises, therefore the change is not useful. "
add_6782_f430	430	860	JS	25-Jul-12		"Finkius in Geomet. rotundi. lib. 14, 6. pag. 364. Regiom. lib.5.p.1. "	"Fink in Geometria rotundi, Book XIV.6, page 364. Regiomontanus, Book V.1. "	"Utile compendium ita fit Latitudo, inventa per syntomon. "	It may usefully be done more briefly thus: The latitude is found by syntomon. 
add_6782_f430	430	860	JS	25-Jul-12		"Finkius in Geomet. rotundi. lib. 14, 6. pag. 364. Regiom. lib.5.p.1. "	"Fink in Geometria rotundi, Book XIV.6, page 364. Regiomontanus, Book V.1. "	vel per 13p. vieta lib. 8. resp. pag. 37. Hoc est: latitudo inventa + proportione Hæc mutatio ergo inutilis: vel hæc melior quam illa Finkij vel originis. 	"or by Proposition 13 of Viète, Responsorum liber VIII, page 37, That is: the latitude found, and the proportion This change is therefore not useful; this is better either than that of Fink or than the original. "
add_6782_f430v	430v	861	JS	9-Nov-12	Blank page 				
add_6782_f431	431	862	JS	15-May-13	"The reference to Clavius is to his Triangula rectilinea, atque sphaerica (Clavius 1586, 383) , Proposition 27. "				
add_6782_f431	431	862	JS	15-May-13				"In triangule sphærico: Tres anguli acuti. Unus rectus, duo acuti. Duo recti, unus acutus. Tres recti. "	"In a spherical triangle: Three acute angles; One line, two acute angles; Two lines, one acute angle; Three lines. "
add_6782_f431	431	862						Clavius. pag. 383. 	
add_6782_f431v	431v	863	JS	16-Jan-13	Rough work on spherical triangles 				
add_6782_f432	432	864	JS	28-Jul-12	"Further work on the 'Eis procheiron scholia', which follows Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, PROCHEIRON) . In the 1646 edition of Viete's Opera mathematica a diagram relating to these figures is to be found on page 426 . "	Vieta. pag. 45. resp. lib. 8. 	"Viète, page 45, Responsorum liber VIII, page 43. "		
add_6782_f432	432	864	JS	17-May-12		Vieta. pag. 45. resp. lib. 8. 	"Viète, page 45, Responsorum liber VIII, page 43. "	Anguli obliquanguli trianguli sphæricæ. 	Oblique-angled spherical triangles. 
add_6782_f432v	432v	865	JS	9-Nov-12	Blank page 				
add_6782_f433	433	866	JS	28-Jul-12	"Further work on the 'Eis procheiron scholia', which follows Chapter XIX of Viète's Variorum responsorum liber VIII (1593). In the 1646 edition of Viete's Opera mathematica the triangles referred to here are to be found on page 422 and page 423 . "	"Vieta. rep. lib. 8 pag. 43. Anguli, rectanguli trianguli sphæricæ pag. 44. Anguli obliquianguli "	"Viète, Responsorum liber VIII, page 43. Angles, in right-angled spherical triangles. page 44. Oblique angles "		
add_6782_f433	433	866	JS	17-May-12		"Vieta. rep. lib. 8 pag. 43. Anguli, rectanguli trianguli sphæricæ pag. 44. Anguli obliquianguli "	"Viète, Responsorum liber VIII, page 43. Angles, in right-angled spherical triangles. page 44. Oblique angles "	omnes combinationes faciunt trianguli. sunt quatuor tantum quia unus est 90. 	all combinatins make triangles; there are four such because one is 90. 
add_6782_f433	433	866	JS	17-May-12		"Vieta. rep. lib. 8 pag. 43. Anguli, rectanguli trianguli sphæricæ pag. 44. Anguli obliquianguli "	"Viète, Responsorum liber VIII, page 43. Angles, in right-angled spherical triangles. page 44. Oblique angles "	Nullam earum combinationium faciunt trainguli. Accipi igitur complementum $ B $ ut facit Vieta. ita: 	"None of these combinations makes a triangle. Therefore accept the complement of $ b $ as Viète does, thus: "
add_6782_f433v	433v	867	JS	9-Nov-12	Blank page 				
add_6782_f434	434	868	JS	16-Jan-13	Rough work on spherical triangles 				
add_6782_f434v	434v	869	JS	9-Nov-12	Blank page 				
add_6782_f435	435	870	JS	17-May-12	"The text referred to here is Johan Philip Lansberg, Triangulorum geometriae libri quatuor (1591). Page 201 contains Lansberg's rule for finding a side of a spherical triangles, given its angles. See Add MS 6787 f. 197 . "	Erallage pleuroniniche 			
add_6782_f435	435	870	JS	17-May-12		Erallage pleuroniniche 		Lansberg. pag. 201. Demonstratio originis falsa est: Regularum aliquando 	"Lansberg, page 201. The original demonstration is false for some rules. "
add_6782_f435v	435v	871	JS	9-Nov-12	Blank page 				
add_6782_f436	436	872	JS	16-Jan-13	Rough work on spherical triangles 				
add_6782_f436v	436v	873	JS	9-Nov-12	Blank page 				
add_6782_f437	437	874	JS	16-Jan-13	Rough work on spherical triangles 				
add_6782_f437v	437v	875	JS	16-Jan-13	Rough work 				
add_6782_f438	438	876	JS	26-Jul-12	"A continuation of Harriot's work on the 'Dati sexti', from Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, DATI SEXTI) . Here he examines Proposition VI. The word 'parapompe' was originally used by Viète to describe each proposition. "	"Vieta. 37.b. lib. 8. resp. Dati Septimi. Data summa vel differentia duarum peripheriarum,   et ratione O. "	"Viète, page 37v, Responsorum liber VIII. Parapompe Seventh proposition. Given the sum or difference of two arcs and the ratio of their tangents. "		
add_6782_f438	438	876	JS	23-Jul-12		"Vieta. 37.b. lib. 8. resp. Dati Septimi. Data summa vel differentia duarum peripheriarum,   et ratione O. "	"Viète, page 37v, Responsorum liber VIII. Parapompe Seventh proposition. Given the sum or difference of two arcs and the ratio of their tangents. "	1. utraque minor quadrante 	1. both less than a quadrant 
add_6782_f438	438	876	JS	23-Jul-12		"Vieta. 37.b. lib. 8. resp. Dati Septimi. Data summa vel differentia duarum peripheriarum,   et ratione O. "	"Viète, page 37v, Responsorum liber VIII. Parapompe Seventh proposition. Given the sum or difference of two arcs and the ratio of their tangents. "	"Interpetatio $ ab $, una peripheria, minor quadrante. $ bc $, altera peripheria minor quadrante. $ bh = ba $ $ hc $, differentia peripheriæ. $ bd $, tangens $ ab $. $ bf $, tangens $ bc $. $ gf $, differentia tangentium. $ ak $, sinus $ ab + bc $. $ hl $, sinus differentiæ $ bc $. "	"Interpetation $ ab $, one arc, less than a quadrant. $ bc $, the other arc, less than a quadrant. $ bh = ba $. $ hc $, the difference of the arcs. $ bd $, tangent to $ ab $. $ bf $, tangento $ bc $. $ gf $, the difference of the tangents. $ ak $, sine of $ ab + bc $. $ hl $, sine of the difference $ bc $. "
add_6782_f438	438	876	JS	23-Jul-12		"Vieta. 37.b. lib. 8. resp. Dati Septimi. Data summa vel differentia duarum peripheriarum,   et ratione O. "	"Viète, page 37v, Responsorum liber VIII. Parapompe Seventh proposition. Given the sum or difference of two arcs and the ratio of their tangents. "	2. una maior 	2. one greater 
add_6782_f438	438	876	JS	23-Jul-12		"Vieta. 37.b. lib. 8. resp. Dati Septimi. Data summa vel differentia duarum peripheriarum,   et ratione O. "	"Viète, page 37v, Responsorum liber VIII. Parapompe Seventh proposition. Given the sum or difference of two arcs and the ratio of their tangents. "	$ bc $ peripheria maior quadrante. cætera ut supra 	$ bc $ is an arc greater than a quadrant; the rest is as above. 
add_6782_f438v	438v	877	JS	14-Nov-12	Rough work 				
add_6782_f439	439	878	JS	26-Jul-12	"A continuation of Harriot's work on the 'Dati sexti', from Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, DATI SEXTI) . Here he examines Proposition VI. "	Vieta. lib. 8. resp. pag. 37. VI. Data summa vel differentia et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, VI. Given the sum or difference and the ratio of their sines. "		
add_6782_f439	439	878	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 37. VI. Data summa vel differentia et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, VI. Given the sum or difference and the ratio of their sines. "	"Interpetatio $ ab $, una peripheria minor quadrante. $ bc $, altera peripheria minor quadrante. $ ag $, $ gc $ ratio sinuum $ ab = mc $ $ bm $ differentia inter $ ab $, $ bc $. $ gh $ differentia inter $ ag $, $ gc $. "	"Interpetation $ ab $ one arc, less than a quadrant $ bc $ the other arc, less than a quadrant $ ag : gc $ ratio of the sines $ ab = mc $ $ bm $ difference between $ ab $ and $ bc $. $ gh $ difference between $ ag $ and $ gc $. "
add_6782_f439	439	878	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 37. VI. Data summa vel differentia et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, VI. Given the sum or difference and the ratio of their sines. "	Hic $ bc $ est maior quadrante. non tamen variat casum. Menda igitur in Vieta 	"Here $ bc $ is greater than a quadrant, nevertheless, the case does not change. Therefore it is wrong in Viète. "
add_6782_f439v	439v	879	JS	14-Nov-12	Rough work 				
add_6782_f440	440	880	JS	26-Jul-12	"A continuation of Harriot's work on the 'Dati sexti', from Chapter XIX of Viète's Variorum responsorum liber VIII (1593). Here he examines Propositions V.1 and V.2. "	Vieta. lib. 8. resp. pag. 37. V. Data differentia duarum perpheriarum et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, V. Given the difference of two arcs and the ratio of their sines. "		
add_6782_f440	440	880	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 37. V. Data differentia duarum perpheriarum et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, V. Given the difference of two arcs and the ratio of their sines. "	1. differentia maior quad. 	1. the difference greater than a quadrant 
add_6782_f440	440	880	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 37. V. Data differentia duarum perpheriarum et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, V. Given the difference of two arcs and the ratio of their sines. "	Interpetatio $ ab $ una peripheria. cui æqualis $ gc $ $ bc $ altera $ bg $ differentia $ beh $ angulus rectus 	"Interpetation $ ab $ one arc, to which $ gc $ is equal $ bc $ the other $ bg $ the difference $ beh $, a right angle "
add_6782_f440	440	880	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 37. V. Data differentia duarum perpheriarum et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, V. Given the difference of two arcs and the ratio of their sines. "	"Ut minor terminus sit primum proportionalium. Fiat angulus $ ner $, æqualis $ hek $ angulo, qui est angulus complementi differentiæ. Tum triangula $ erg $ et $ lke $ sunt æquiangula. nam $ lke $ et $ erg $ sunt anguli residui æqualia $ nre $ et $ hke $. et anguli $ kel $ et $ rge $ sunt æquales ab paralleles $ nq $, $ el $. "	"If the smaller term is the first proportional. Construct anlge $ ner $ equal to angle $ hek $, which is the angle of the complement of the difference. Then triangles $ erg $ and $ lke $ are equiangular, for $ lke $ and $ erg $ are residual angles from the equal angles $ nre $ and $ hke $; and angles $ kel $ and $ rge $ are equals by the parallels $ nq $, $ el $. "
add_6782_f440	440	880	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 37. V. Data differentia duarum perpheriarum et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, V. Given the difference of two arcs and the ratio of their sines. "	"2. differentia minor quad: peripheria una minor, altera maior quadrante. "	"2. the difference less than a quadrant; one arc less than, the other greater than a quadrant. "
add_6782_f440	440	880	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 37. V. Data differentia duarum perpheriarum et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, V. Given the difference of two arcs and the ratio of their sines. "	Superiora verba et litteræ deservierunt etiam hinc diagram- mati; et concludant: 	The above words and letters serve also for this diagram; and end with: 
add_6782_f440	440	880	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 37. V. Data differentia duarum perpheriarum et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, V. Given the difference of two arcs and the ratio of their sines. "	"Ut minor terminus sit primus proportionalium. Hic anguli $ erg $ et $ ekl $, sunt complemmentat æqualium angulum $ ren $ et $ keh $. "	As the lesser term is the first proportional. Here angles $ erg $ and $ ekl $ are complements of equal angles $ ren $ and $ keh $. 
add_6782_f440v	440v	881	JS	14-Nov-12	Rough work 				
add_6782_f441	441	882	JS	26-Jul-12	"A continuation of Harriot's work on the 'Dati sexti', from Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, DATI SEXTI) . Here he examines Proposition V.3. "	Vieta. lib. 8. resp. pag. 37. V. Data differentia duarum perpheriarum et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, V. Given the difference of two arcs and the ratio of their sines. "		
add_6782_f441	441	882	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 37. V. Data differentia duarum perpheriarum et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, V. Given the difference of two arcs and the ratio of their sines. "	3. differentia minor quad. et utraque peripheriæ. 	"3. the difference greater than a quadrant, and both the arcs. "
add_6782_f441	441	882	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 37. V. Data differentia duarum perpheriarum et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, V. Given the difference of two arcs and the ratio of their sines. "	"Verba superiores diagrammatis 2, et 1, deservierunt etiam huic. "	"The words and letters for the above diagrams, 2 and 1, serve also for this, "
add_6782_f441	441	882	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 37. V. Data differentia duarum perpheriarum et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 37, V. Given the difference of two arcs and the ratio of their sines. "	Ut minor terminus sit primum proportinalium. 	If the smaller term is the first proportional. 
add_6782_f441v	441v	883	JS	9-Nov-12	Blank page 				
add_6782_f442	442	884	JS	26-Jul-12	"A continuation of Harriot's work on the 'Dati sexti', from Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, DATI SEXTI) . Here he examines Proposition IV. "	Vieta. lib. 8. resp. pag. 38. b. IIII. Data peripheria composita et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 38v, IV. Given a sum of arcs and the ratio of their sines, 2. "		
add_6782_f442	442	884	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 38. b. IIII. Data peripheria composita et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 38v, IV. Given a sum of arcs and the ratio of their sines, 2. "	1. composita minor quadrante 	1. the sum less than a quadrant 
add_6782_f442	442	884	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 38. b. IIII. Data peripheria composita et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 38v, IV. Given a sum of arcs and the ratio of their sines, 2. "	"Interpetatio $ ab $ una peripheria $ bc $ altera peripheria $ ad $,$ dc $: ratio sinuum "	"Interpetation $ ab $ one arc $ bc $ the other $ ad : dc $, the ratio of sines "
